time,base_acceleration,integrated_base_velocity
9.980000000000000426e+00,2.452698784770813489e+00,-6.753169182824952932e-02
9.990000000000000213e+00,2.391081248313902563e+00,-4.297168234657455788e-02
1.000000000000000000e+01,2.319884067618982471e+00,-1.907574645065879260e-02
1.000999999999999979e+01,2.239514573751035797e+00,4.062356072442763200e-03
1.001999999999999957e+01,2.150416924487055681e+00,2.635312287988467173e-02
1.002999999999999936e+01,2.053069999337143514e+00,4.771166681525706998e-02
1.004000000000000092e+01,1.947985152997274483e+00,6.805805189318425708e-02
1.005000000000000071e+01,1.835703838176147684e+00,8.731760616530281904e-02
1.006000000000000050e+01,1.716795109251114226e+00,1.054212102186906641e-01
1.007000000000000028e+01,1.591853018662131802e+00,1.223055601745084153e-01
1.008000000000000007e+01,1.461493918344190845e+00,1.379134041757916207e-01
1.008999999999999986e+01,1.326353678829326199e+00,1.521937514779108935e-01
1.009999999999999964e+01,1.187084838916536711e+00,1.651020533828917447e-01
1.010999999999999943e+01,1.044353699012443570e+00,1.766003553887883770e-01
1.012000000000000099e+01,8.988373713866870673e-01,1.866574200570374764e-01
1.013000000000000078e+01,7.512208006647203007e-01,1.952488202335462553e-01
1.014000000000000057e+01,6.021937678961446494e-01,2.023570023926022921e-01
1.015000000000000036e+01,4.524478914923797390e-01,2.079713200057967115e-01
1.016000000000000014e+01,3.026736382208472520e-01,2.120880369706146795e-01
1.016999999999999993e+01,1.535573572788457852e-01,2.147103012643649667e-01
1.017999999999999972e+01,5.778350248119679122e-03,2.158480891182517625e-01
1.018999999999999950e+01,-1.399940105460100170e-01,2.155181201330141350e-01
1.020000000000000107e+01,-2.831031030778952129e-01,2.137437438811463086e-01
1.021000000000000085e+01,-4.229078042554572647e-01,2.105547986607314848e-01
1.022000000000000064e+01,-5.587851547637825433e-01,2.059874431818873031e-01
1.023000000000000043e+01,-6.901329292124840364e-01,2.000839620782580153e-01
1.024000000000000021e+01,-8.163721012007680855e-01,1.928925462424437853e-01
1.025000000000000000e+01,-9.369491934726212889e-01,1.844670490853289324e-01
1.025999999999999979e+01,-1.051338503930558943e+00,1.748667199145650941e-01
1.026999999999999957e+01,-1.159044198905936796e+00,1.641559157166347649e-01
1.027999999999999936e+01,-1.259602265743774652e+00,1.524037927096384415e-01
1.029000000000000092e+01,-1.352582317447080129e+00,1.396839791099340478e-01
1.030000000000000071e+01,-1.437589242835973558e+00,1.260742306247709943e-01
1.031000000000000050e+01,-1.514264696407924049e+00,1.116560702448036735e-01
1.032000000000000028e+01,-1.582288422831987340e+00,9.651441396485638258e-02
1.033000000000000007e+01,-1.641379411770722996e+00,8.073718410809505031e-02
1.033999999999999986e+01,-1.691296879492906413e+00,6.441491196802917596e-02
1.034999999999999964e+01,-1.731841074516078827e+00,4.764033151423657797e-02
1.035999999999999943e+01,-1.762853905296323020e+00,3.050796593142673929e-02
1.037000000000000099e+01,-1.784219388760375224e+00,1.311370877739248542e-02
1.038000000000000078e+01,-1.795863919248476215e+00,-4.445598446399523507e-03
1.039000000000000057e+01,-1.797756358202593496e+00,-2.207259051740256828e-02
1.040000000000000036e+01,-1.789907945689847679e+00,-3.966980272061254587e-02
1.041000000000000014e+01,-1.772372035593013706e+00,-5.714009331077457565e-02
1.041999999999999993e+01,-1.745243657024871275e+00,-7.438706245761173008e-02
1.042999999999999972e+01,-1.708658905228969793e+00,-9.131546595262868271e-02
1.043999999999999950e+01,-1.662794165912742095e+00,-1.078316219920849584e-01
1.045000000000000107e+01,-1.607865177617573416e+00,-1.238438093934871032e-01
1.046000000000000085e+01,-1.544125937361953582e+00,-1.392626556521324721e-01
1.047000000000000064e+01,-1.471867455395585722e+00,-1.540015132996679914e-01
1.048000000000000043e+01,-1.391416365473008732e+00,-1.679768230877587420e-01
1.049000000000000021e+01,-1.303133397591772713e+00,-1.811084625868304987e-01
1.050000000000000000e+01,-1.207411720641785813e+00,-1.933200788617461252e-01
1.050999999999999979e+01,-1.104675162876988637e+00,-2.045394039630877847e-01
1.051999999999999957e+01,-9.953763185465440699e-01,-2.146985520539533843e-01
1.052999999999999936e+01,-8.799945494092513698e-01,-2.237342970774802153e-01
1.054000000000000092e+01,-7.590338902007145450e-01,-2.315883299592793043e-01
1.055000000000000071e+01,-6.330208674270991764e-01,-2.382074944311662890e-01
1.056000000000000050e+01,-5.025022411208084350e-01,-2.435440006576538030e-01
1.057000000000000028e+01,-3.680426794133406787e-01,-2.475556159440725490e-01
1.058000000000000007e+01,-2.302223759558508220e-01,-2.502058319046664980e-01
1.058999999999999986e+01,-8.963462035098324066e-02,-2.514640075699487998e-01
1.059999999999999964e+01,5.311666815093296634e-02,-2.513054880146971537e-01
1.060999999999999943e+01,1.974194333919747635e-01,-2.497116981907307465e-01
1.062000000000000099e+01,3.426559911799866853e-01,-2.466702117516185178e-01
1.063000000000000078e+01,4.882055440303023630e-01,-2.421747947593152483e-01
1.064000000000000057e+01,6.334466915916348029e-01,-2.362254242649537983e-01
1.065000000000000036e+01,7.777599266912424980e-01,-2.288282818572876520e-01
1.066000000000000014e+01,9.205301070957272458e-01,-2.199957223721010768e-01
1.066999999999999993e+01,1.061148893281725236e+00,-2.097462180539621524e-01
1.067999999999999972e+01,1.199017142746512832e+00,-1.981042785575693466e-01
1.068999999999999950e+01,1.333547251659993549e+00,-1.851003472692851481e-01
1.070000000000000107e+01,1.464165434965174484e+00,-1.707706745199051857e-01
1.071000000000000085e+01,1.590313936371845926e+00,-1.551571683469684104e-01
1.072000000000000064e+01,1.711453160057697431e+00,-1.383072235485691692e-01
1.073000000000000043e+01,1.827063716287788964e+00,-1.202735298505902550e-01
1.074000000000000021e+01,1.936648373588466754e+00,-1.011138600849574298e-01
1.075000000000000000e+01,2.039733910560862284e+00,-8.089083934795932018e-02
1.075999999999999979e+01,2.135872860891019798e+00,-5.967169617444845198e-02
1.076999999999999957e+01,2.224645145606466201e+00,-3.752799682570956419e-02
1.077999999999999936e+01,2.305659587139663458e+00,-1.453536384572751139e-02
1.079000000000000092e+01,2.378555300285679408e+00,9.226819907654892905e-03
1.080000000000000071e+01,2.443002955681823352e+00,3.367572050374373349e-02
1.081000000000000050e+01,2.498705911989109296e+00,5.872537415834977459e-02
1.082000000000000028e+01,2.545401213515608774e+00,8.428701910212471615e-02
1.083000000000000007e+01,2.582860450589858914e+00,1.102694367389034369e-01
1.083999999999999986e+01,2.610890480563616833e+00,1.365793007109221691e-01
1.084999999999999964e+01,2.629334007896966696e+00,1.631215324694763880e-01
1.085999999999999943e+01,2.638070022351911348e+00,1.897996619369721472e-01
1.087000000000000099e+01,2.637014094890799853e+00,2.165161918394417351e-01
1.088000000000000078e+01,2.626118531441310466e+00,2.431729642873536879e-01
1.089000000000000057e+01,2.605372385247934020e+00,2.696715281870512015e-01
1.090000000000000036e+01,2.574801329078393763e+00,2.959135060749342183e-01
1.091000000000000014e+01,2.534467389090991674e+00,3.218009589820325367e-01
1.091999999999999993e+01,2.484468542692425785e+00,3.472367479572009419e-01
1.092999999999999972e+01,2.424938183224117694e+00,3.721248909030350771e-01
1.093999999999999950e+01,2.356044454806097477e+00,3.963709134094374753e-01
1.095000000000000107e+01,2.277989461139485527e+00,4.198821923054210092e-01
1.096000000000000085e+01,2.191008352520105618e+00,4.425682906899703339e-01
1.097000000000000064e+01,2.095368295744409082e+00,4.643412832475444230e-01
1.098000000000000043e+01,1.991367331994759127e+00,4.851160707024917418e-01
1.099000000000000021e+01,1.879333128170907585e+00,5.048106823195714910e-01
1.100000000000000000e+01,1.759621627488710871e+00,5.233465654141211676e-01
1.100999999999999979e+01,1.632615605493734634e+00,5.406488608952848551e-01
1.101999999999999957e+01,1.498723137935590088e+00,5.566466639286831164e-01
1.102999999999999936e+01,1.358375987217979031e+00,5.712732688707025108e-01
1.104000000000000092e+01,1.212027914378552396e+00,5.844663976949391326e-01
1.105000000000000071e+01,1.060152923761519261e+00,5.961684112018912352e-01
1.106000000000000050e+01,9.032434477231578995e-01,6.063265023755661787e-01
1.107000000000000028e+01,7.418084788577292699e-01,6.148928713247223676e-01
1.108000000000000007e+01,5.763716573453958603e-01,6.218248813219897642e-01
1.108999999999999986e+01,4.074693211077828892e-01,6.270851955305074554e-01
1.109999999999999964e+01,2.356485265086405434e-01,6.306418940848415033e-01
1.110999999999999943e+01,6.146504735793634211e-02,6.324685712704261054e-01
1.112000000000000099e+01,-1.145186400325375331e-01,6.325444126233050746e-01
1.113000000000000078e+01,-2.917353780342928360e-01,6.308542518492228357e-01
1.114000000000000057e+01,-4.696153474915263359e-01,6.273886075378457550e-01
1.115000000000000036e+01,-6.475880785768790560e-01,6.221436997237557165e-01
1.116000000000000014e+01,-8.250844453051140448e-01,6.151214464205978505e-01
1.116999999999999993e+01,-1.001538636451213549e+00,6.063294403280683476e-01
1.117999999999999972e+01,-1.176390095802139157e+00,5.957809059830536658e-01
1.118999999999999950e+01,-1.349085424879027606e+00,5.834946376959000425e-01
1.120000000000000107e+01,-1.519080241498805606e+00,5.694949186802604757e-01
1.121000000000000085e+01,-1.685840987799005930e+00,5.538114218500237440e-01
1.122000000000000064e+01,-1.848846681626804767e+00,5.364790928191469632e-01
1.123000000000000043e+01,-2.007590605489262714e+00,5.175380156998190539e-01
1.124000000000000021e+01,-2.161581927578453133e+00,4.970332623507327519e-01
1.125000000000000000e+01,-2.310347249717317197e+00,4.750147257805062972e-01
1.125999999999999979e+01,-2.453432077420920621e+00,4.515369384610675163e-01
1.126999999999999957e+01,-2.590402207630157605e+00,4.266588763520645089e-01
1.127999999999999936e+01,-2.720845030049767743e+00,4.004437494799173991e-01
1.129000000000000092e+01,-2.844370738408004584e+00,3.729587799538761073e-01
1.130000000000000071e+01,-2.960613448349455723e+00,3.442749683363413027e-01
1.131000000000000050e+01,-3.069232219074523371e+00,3.144668493154740840e-01
1.132000000000000028e+01,-3.169911976245288088e+00,2.836122376551275526e-01
1.133000000000000007e+01,-3.262364334088916351e+00,2.517919654197091073e-01
1.133999999999999986e+01,-3.346328315042047308e+00,2.190896114903068681e-01
1.134999999999999964e+01,-3.421570965692760424e+00,1.855912244028854741e-01
1.135999999999999943e+01,-3.487887868188268570e+00,1.513850395497329804e-01
1.137000000000000099e+01,-3.545103546685190565e+00,1.165611917916121176e-01
1.138000000000000078e+01,-3.593071768823014267e+00,8.121142453032376141e-02
1.139000000000000057e+01,-3.631675742599458800e+00,4.542879628946400183e-02
1.140000000000000036e+01,-3.660828209416052914e+00,9.307385845639226662e-03
1.141000000000000014e+01,-3.680471434443411738e+00,-2.705800305740552192e-02
1.141999999999999993e+01,-3.690577095825846143e+00,-6.357213639249903459e-02
1.142999999999999972e+01,-3.691146074603262051e+00,-1.001396429283918921e-01
1.143999999999999950e+01,-3.682208147573490464e+00,-1.366653047230230178e-01
1.145000000000000107e+01,-3.663821585648967982e+00,-1.730543440728890547e-01
1.146000000000000085e+01,-3.636072660576989080e+00,-2.092127059877662565e-01
1.147000000000000064e+01,-3.599075063191499169e+00,-2.450473352903560498e-01
1.148000000000000043e+01,-3.552969236645848738e+00,-2.804664474732901924e-01
1.149000000000000021e+01,-3.497921628338806599e+00,-3.153797924819607967e-01
1.150000000000000000e+01,-3.434123864490221223e+00,-3.496989106298533101e-01
1.150999999999999979e+01,-3.361791851546874099e+00,-3.833373798937861898e-01
1.151999999999999957e+01,-3.281164808803030297e+00,-4.162110538792830328e-01
1.152999999999999936e+01,-3.192504236803268114e+00,-4.482382897910619501e-01
1.154000000000000092e+01,-3.096092826257157427e+00,-4.793401657901170676e-01
1.155000000000000071e+01,-2.992233312335885742e+00,-5.094406871668297754e-01
1.156000000000000050e+01,-2.881247279339451239e+00,-5.384669808089539433e-01
1.157000000000000028e+01,-2.763473920820636920e+00,-5.663494774935018405e-01
1.158000000000000007e+01,-2.639268760326739738e+00,-5.930220815829863046e-01
1.158999999999999986e+01,-2.509002337973907260e+00,-6.184223277582370226e-01
1.159999999999999964e+01,-2.373058868101011853e+00,-6.424915244723591323e-01
1.160999999999999943e+01,-2.231834873260803320e+00,-6.651748838629159000e-01
1.162000000000000099e+01,-2.085737799796023140e+00,-6.864216379119514322e-01
1.163000000000000078e+01,-1.935184620217921925e+00,-7.061851406957686539e-01
1.164000000000000057e+01,-1.780600427553513221e+00,-7.244229566183736369e-01
1.165000000000000036e+01,-1.622417026759110925e+00,-7.410969345736844183e-01
1.166000000000000014e+01,-1.461071528208173653e+00,-7.561732680322685862e-01
1.166999999999999993e+01,-1.297004948155514370e+00,-7.696225410978350112e-01
1.167999999999999972e+01,-1.130660820956084223e+00,-7.814197606271406915e-01
1.168999999999999950e+01,-9.624838276764426936e-01,-7.915443745540511333e-01
1.170000000000000107e+01,-7.929184455813942378e-01,-7.999802766040897684e-01
1.171000000000000085e+01,-6.224076228085593243e-01,-8.067157976297875122e-01
1.172000000000000064e+01,-4.513914823593090375e-01,-8.117436838393747855e-01
1.173000000000000043e+01,-2.803060593394537392e-01,-8.150610622316165621e-01
1.174000000000000021e+01,-1.095820751746519051e-01,-8.166693935879352217e-01
1.175000000000000000e+01,6.035624769196523687e-02,-8.165744134090966444e-01
1.175999999999999979e+01,2.290923273395311099e-01,-8.147860612176872630e-01
1.176999999999999957e+01,3.962183171015194461e-01,-8.113183986792301683e-01
1.177999999999999936e+01,5.613361506871026307e-01,-8.061895170240351849e-01
1.179000000000000092e+01,7.240585351369261957e-01,-7.994214342786620797e-01
1.180000000000000071e+01,8.840098893107395384e-01,-7.910399828401719624e-01
1.181000000000000050e+01,1.040827225861221450e+00,-7.810746879480605642e-01
1.182000000000000028e+01,1.194160974905724260e+00,-7.695586376279741625e-01
1.183000000000000007e+01,1.343675747868626758e+00,-7.565283446978509074e-01
1.183999999999999986e+01,1.489051040226179623e+00,-7.420236014411252246e-01
1.184999999999999964e+01,1.629981872145023658e+00,-7.260873275630175261e-01
1.185999999999999943e+01,1.766179366262479178e+00,-7.087654120547284275e-01
1.187000000000000099e+01,1.897371262110748802e+00,-6.901065495966074437e-01
1.188000000000000078e+01,2.023302366936867713e+00,-6.701620721351180254e-01
1.189000000000000057e+01,2.143734942915928698e+00,-6.489857762696025212e-01
1.190000000000000036e+01,2.258449030993046946e+00,-6.266337470838062584e-01
1.191000000000000014e+01,2.367242711823084989e+00,-6.031641790534743031e-01
1.191999999999999993e+01,2.469932304501094578e+00,-5.786371946556019275e-01
1.192999999999999972e+01,2.566352503993288181e+00,-5.531146612968786958e-01
1.193999999999999950e+01,2.656356458385541686e+00,-5.266600071687331797e-01
1.195000000000000107e+01,2.739815787264221925e+00,-4.993380366242282098e-01
1.196000000000000085e+01,2.816620542731294918e+00,-4.712147456579992566e-01
1.197000000000000064e+01,2.886679114732544349e+00,-4.423571380544287779e-01
1.198000000000000043e+01,2.949918082542247078e+00,-4.128330427518034917e-01
1.199000000000000021e+01,3.006282014401687519e+00,-3.827109329508325830e-01
1.200000000000000000e+01,3.055733217449617456e+00,-3.520597474753248690e-01
1.200999999999999979e+01,3.098251440211839736e+00,-3.209487148707663162e-01
1.201999999999999957e+01,3.133833530033060200e+00,-2.894471807032906185e-01
1.203000000000000114e+01,3.162493047937468660e+00,-2.576244384971809742e-01
1.204000000000000092e+01,3.184259843494736231e+00,-2.255495647237687473e-01
1.205000000000000071e+01,3.199179592345428702e+00,-1.932912582283166647e-01
1.206000000000000050e+01,3.207313299103841331e+00,-1.609176844548190211e-01
1.207000000000000028e+01,3.208736768407726814e+00,-1.284963248010100312e-01
1.208000000000000007e+01,3.203540046922505269e+00,-9.609383140810762169e-02
1.208999999999999986e+01,3.191826839133302229e+00,-6.377588766157737954e-02
1.209999999999999964e+01,3.173713899771266611e+00,-3.160707465080331291e-02
1.210999999999999943e+01,3.149330405721624260e+00,3.492561929124282649e-04
1.212000000000000099e+01,3.118817310249834662e+00,3.203110408902654083e-02
1.213000000000000078e+01,3.082326682359955328e+00,6.337793336832675539e-02
